Wavelength [nm], Irradiance
2.144447226516305136e+02,1.732143075711645441e-01
2.143615947761273901e+02,1.719087233426220274e-01
2.142785945082503076e+02,1.700197061619495575e-01
2.141957219146909210e+02,1.687059620319786568e-01
2.141129770621411126e+02,1.705419398533665754e-01
2.140303600172926508e+02,1.731653481625941848e-01
2.139478708468374180e+02,1.687182018841212328e-01
2.138655096174672963e+02,1.715129681233450720e-01
2.137832763958740543e+02,1.745117318982786769e-01
2.137011712487494606e+02,1.712192116719229995e-01
2.136191942427855111e+02,1.699054675419520988e-01
2.135373454446738606e+02,1.700809054226624928e-01
2.134556249211065051e+02,1.715252079754876480e-01
2.133740327387753268e+02,1.731000689511670576e-01
2.132925689643718670e+02,1.710519336926409895e-01
2.132112336645882351e+02,1.713212104397778823e-01
2.131300269061159725e+02,1.718393641804807082e-01
2.130489487556473023e+02,1.714803285176315084e-01
2.129679992798736521e+02,1.709499349247861066e-01
2.128871785454872452e+02,1.726757540768907584e-01
2.128064866191793953e+02,1.712192116719229995e-01
2.127259235676425533e+02,1.728144724011733968e-01
2.126454894575681465e+02,1.728715917111721401e-01
2.125651843556480571e+02,1.712314515240655755e-01
2.124850083285743949e+02,1.727328733868894739e-01
2.124049614430384736e+02,1.681837283405616390e-01
2.123250437657326302e+02,1.731816679654509805e-01
2.122452553633484058e+02,1.725370357526081200e-01
2.121655963025777965e+02,1.708397762555028399e-01
2.120860666501123433e+02,1.707336975369337650e-01
2.120066664726442696e+02,1.693383543926789414e-01
2.119273958368651165e+02,1.719740025540491546e-01
2.118482548094668800e+02,1.705827393605085229e-01
2.117692434571413287e+02,1.734019853040175141e-01
2.116903618465801173e+02,1.724921562947519527e-01
2.116116100444755830e+02,1.714191292569185732e-01
2.115329881175190394e+02,1.720800812726182294e-01
2.114544961324025962e+02,1.713620099469198299e-01
2.113761341558180220e+02,1.704073014797981289e-01
2.112979022544568579e+02,1.723248783154699426e-01
2.112198004950115546e+02,1.758091562253928097e-01
2.111418289441734260e+02,1.710845732983545531e-01
2.110639876686344678e+02,1.715945671376289672e-01
2.109862767350864488e+02,1.709825745304996703e-01
2.109086962102214784e+02,1.730429496411683421e-01
2.108312461607308705e+02,1.735325437268717685e-01
2.107539266533070759e+02,1.766373862203744483e-01
2.106767377546415219e+02,1.712885708340643187e-01
2.105996795314260908e+02,1.735121439733008086e-01
2.105227520503526648e+02,1.733122263883052350e-01
2.104459553781131262e+02,1.729287110211708556e-01
2.103692895813991299e+02,1.705337799519381914e-01
2.102927547269026718e+02,1.745566113561348165e-01
2.102163508813155204e+02,1.702318635990877349e-01
2.101400781113295579e+02,1.743281341161398712e-01
2.100639364836366667e+02,1.738711796361500084e-01
2.099879260649285015e+02,1.707948967976466725e-01
2.099120469218970584e+02,1.743240541654256792e-01
2.098362991212341058e+02,1.716516864476277104e-01
2.097606827296312986e+02,1.707051378819343934e-01
2.096851978137807464e+02,1.712804109326359348e-01
2.096098444403741041e+02,1.726349545697488108e-01
2.095346226761034814e+02,1.720596815190472417e-01
2.094595325876604193e+02,1.756255584432540040e-01
2.093845742417366864e+02,1.725778352597500676e-01
2.093097477050243924e+02,1.736223026425840754e-01
2.092350530442150784e+02,1.696402707455293979e-01
2.091604903260009678e+02,1.705582596562233433e-01
2.090860596170734880e+02,1.727124736333185140e-01
2.090117609841247486e+02,1.709295351712151190e-01
2.089375944938462908e+02,1.733530258954471825e-01
2.088635602129303379e+02,1.732551070783064917e-01
2.087896582080685448e+02,1.741730959890004649e-01
2.087158885459524527e+02,1.721657602376163165e-01
2.086422512932743984e+02,1.681714884884190631e-01
2.085687465167258097e+02,1.721983998433298801e-01
2.084953742829987959e+02,1.725900751118926435e-01
2.084221346587848984e+02,1.702400235005161189e-01
2.083490277107763404e+02,1.686121231655521580e-01
2.082760535056645494e+02,1.706153789662220865e-01
2.082032121101416351e+02,1.711906520169236279e-01
2.081305035908993659e+02,1.715292879262018400e-01
2.080579280146295105e+02,1.723452780690409303e-01
2.079854854480239510e+02,1.720474416669046658e-01
2.079131759577744560e+02,1.767312250868009471e-01
2.078409996105730215e+02,1.720556015683330497e-01
2.077689564731111886e+02,1.734631845647304493e-01
2.076970466120809533e+02,1.712518512776365631e-01
2.076252700941743115e+02,1.727410332883178856e-01
2.075536269860829179e+02,1.713048906369211144e-01
2.074821173544985413e+02,1.687386016376922204e-01
2.074107412661130638e+02,1.714762485669173164e-01
2.073394987876184814e+02,1.707744970440757126e-01
2.072683899857063352e+02,1.738548598332932127e-01
2.071974149270687349e+02,1.706969779805059817e-01
2.071265736783973352e+02,1.716516864476277104e-01
2.070558663063841323e+02,1.732469471768781077e-01
2.069852928777207808e+02,1.731163887540238533e-01
2.069148534590991630e+02,1.765313075018053734e-01
2.068445481172112750e+02,1.733040664868768510e-01
2.067743769187485441e+02,1.718271243283381045e-01
2.067043399304033073e+02,1.720311218640478701e-01
2.066344372188669922e+02,1.742791747075695397e-01
2.065646688508315947e+02,1.722187995969008678e-01
2.064950348929888833e+02,1.724921562947519527e-01
2.064255354120309676e+02,1.728348721547443845e-01
2.063561704746495025e+02,1.739976581082900431e-01
2.062869401475361428e+02,1.718108045254813365e-01
2.062178444973827709e+02,1.726757540768907584e-01
2.061488835908813826e+02,1.782163271467680776e-01
2.060800574947237465e+02,1.757397970632514628e-01
2.060113662756016311e+02,1.711865720662094359e-01
2.059428100002069186e+02,1.706439386212214582e-01
2.058743887352313777e+02,1.724839963933235687e-01
2.058061025473671179e+02,1.737651009175809058e-01
2.057379515033056805e+02,1.759601144018180241e-01
2.056699356697388339e+02,1.734713444661588611e-01
2.056020551133586878e+02,1.717659250676251970e-01
2.055343099008568970e+02,1.706684183255066378e-01
2.054667000989253438e+02,1.705541797055091513e-01
2.053992257742555694e+02,1.753889213018306747e-01
2.053318869935400244e+02,1.730347897397399304e-01
2.052646838234700226e+02,1.740221378125752227e-01
2.051976163307377874e+02,1.711416926083532963e-01
2.051306845820348599e+02,1.759601144018180241e-01
2.050638886440528950e+02,1.712151317212088075e-01
2.049972285834842296e+02,1.701747442890889916e-01
2.049307044670202913e+02,1.714721686162031244e-01
2.048643163613533034e+02,1.723697577733261099e-01
2.047980643331744659e+02,1.740302977140036067e-01
2.047319484491763433e+02,1.735651833325853322e-01
2.046659687760503630e+02,1.701543445355180040e-01
2.046001253804882936e+02,1.720270419133336781e-01
2.045344183291822446e+02,1.736386224454408711e-01
2.044688476888237574e+02,1.743526138204250509e-01
2.044034135261049414e+02,1.752257232732628567e-01
2.043381159077172242e+02,1.729409508733134593e-01
2.042729549003530565e+02,1.710396938404984135e-01
2.042079305707036383e+02,1.735488635297285642e-01
2.041430429854613067e+02,1.724309570340390174e-01
2.040782922113174891e+02,1.746790098775606870e-01
2.040136783149641815e+02,1.709907344319280542e-01
2.039492013630933798e+02,1.736835019032970107e-01
2.038848614223965114e+02,1.708356963047886479e-01
2.038206585595659135e+02,1.741363764325726815e-01
2.037565928412931271e+02,1.757561168661082585e-01
2.036926643342699208e+02,1.717169656590548377e-01
2.036288731051881769e+02,1.712436913762081792e-01
2.035652192207398912e+02,1.713048906369211144e-01
2.035017027476169460e+02,1.732673469304490677e-01
2.034383237525107688e+02,1.730878290990244817e-01
2.033750823021134693e+02,1.733448659940187986e-01
2.033119784631168159e+02,1.744709323911367016e-01
2.032490123022128046e+02,1.725737553090358756e-01
2.031861838860929765e+02,1.735080640225866166e-01
2.031234932814494414e+02,1.757030775068237072e-01
2.030609405549737403e+02,1.730184699368831625e-01
2.029985257733579829e+02,1.752094034704060888e-01
2.029362490032939377e+02,1.720229619626194861e-01
2.028741103114733733e+02,1.704970603955104358e-01
2.028121097645881719e+02,1.717414453633400173e-01
2.027502474293298746e+02,1.732673469304490677e-01
2.026885233723908186e+02,1.711008931012113488e-01
2.026269376604624313e+02,1.763640295225233634e-01
2.025654903602369359e+02,1.753114022382609716e-01
2.025041815384056463e+02,1.759233948453902685e-01
2.024430112616608994e+02,1.739364588475771078e-01
2.023819795966942365e+02,1.742832546582837316e-01
2.023210866101974261e+02,1.699829866055218019e-01
2.022603323688624641e+02,1.729572706761702272e-01
2.021997169393812328e+02,1.734917442197298210e-01
2.021392403884453870e+02,1.756622779996817596e-01
2.020789027827468090e+02,1.734223850575885018e-01
2.020187041889776083e+02,1.722595991040428154e-01
2.019586446738293262e+02,1.747891685468439538e-01
2.018987243039936175e+02,1.750706851461234226e-01
2.018389431461627055e+02,1.741078167775733376e-01
2.017793012670281314e+02,1.720148020611911022e-01
2.017197987332820048e+02,1.740302977140036067e-01
2.016604356116159806e+02,1.741404563832869012e-01
2.016012119687219410e+02,1.743485338697108589e-01
2.015421278712915409e+02,1.714803285176315084e-01
2.014831833860168899e+02,1.720433617161904738e-01
2.014243785795897566e+02,1.735733432340137439e-01
2.013657135187019094e+02,1.704685007405110642e-01
2.013071882700451170e+02,1.725247959004655163e-01
2.012488029003111478e+02,1.738099803754370731e-01
2.011905574761921116e+02,1.723167184140415586e-01
2.011324520643796632e+02,1.745198917997070609e-01
2.010744867315657984e+02,1.716843260533412741e-01
2.010166615444419449e+02,1.724227971326106335e-01
2.009589765697004395e+02,1.721372005826169727e-01
2.009014318740328235e+02,1.730715092961677137e-01
2.008440275241308655e+02,1.733285461911620029e-01
2.007867635866866749e+02,1.765884268118041167e-01
2.007296401283917930e+02,1.739568586011480955e-01
2.006726572159383295e+02,1.763109901632388399e-01
2.006158149160178255e+02,1.750788450475518343e-01
2.005591132953221631e+02,1.737365412625815342e-01
2.005025524205435659e+02,1.745892509618483801e-01
2.004461323583733474e+02,1.752257232732628567e-01
2.003898531755036174e+02,1.715088881726308800e-01
2.003337149386261444e+02,1.759070750425334728e-01
2.002777177144328107e+02,1.764089089803795307e-01
2.002218615696152710e+02,1.752583628789764203e-01
2.001661465708655214e+02,1.732673469304490677e-01
2.001105727848753304e+02,1.734468647618736814e-01
2.000551402783368076e+02,1.749646064275543478e-01
1.999998491179414941e+02,1.752910024846899839e-01
1.999446993703809312e+02,1.729042313168857037e-01
1.998896911023475695e+02,1.739854182561474671e-01
1.998348243805328366e+02,1.729572706761702272e-01
1.997800992716287283e+02,1.725451956540365039e-01
1.997255158423270132e+02,1.738222202275796491e-01
1.996710741593195735e+02,1.759805141553890118e-01
1.996167742892981778e+02,1.752502029775480363e-01
1.995626162989547083e+02,1.791343160574620230e-01
1.995086002549810473e+02,1.754297208089726223e-01
1.994547262240688497e+02,1.742546950032843600e-01
1.994009942729101112e+02,1.722555191533286234e-01
1.993474044681964870e+02,1.750298856389814750e-01
1.992939568766200864e+02,1.755847589361120564e-01
1.992406515648725644e+02,1.771596199117914661e-01
1.991874885996456896e+02,1.746014908139909561e-01
1.991344680476314579e+02,1.760213136625309593e-01
1.990815899755215241e+02,1.760376334653877273e-01
1.990288544500079979e+02,1.748422079061285050e-01
1.989762615377821930e+02,1.757397970632514628e-01
1.989238113055365602e+02,1.752012435689776770e-01
1.988715038199625269e+02,1.762620307546684806e-01
1.988193391477520890e+02,1.749972460332679114e-01
1.987673173555970152e+02,1.758866752889625129e-01
1.987154385101893013e+02,1.763925891775227350e-01
1.986637026782204885e+02,1.752298032239770487e-01
1.986121099263824590e+02,1.753726014989738791e-01
1.985606603213674362e+02,1.754297208089726223e-01
1.985093539298665064e+02,1.782163271467680776e-01
1.984581908185723478e+02,1.763436297689524035e-01
1.984071710541761604e+02,1.755806789853978644e-01
1.983562947033702812e+02,1.760417134161019470e-01
1.983055618328460241e+02,1.762742706068110565e-01
1.982549725092954986e+02,1.748952472654130286e-01
1.982045267994105870e+02,1.748340480047000933e-01
1.981542247698829442e+02,1.750543653432666547e-01
1.981040664874046797e+02,1.775594550817826134e-01
1.980540520186672211e+02,1.739038192418635720e-01
1.980041814303627916e+02,1.756908376546811312e-01
1.979544547891829325e+02,1.766781857275164236e-01
1.979048721618196396e+02,1.776451340467807283e-01
1.978554336149646815e+02,1.764293087339504906e-01
1.978061392153099405e+02,1.763150701139530319e-01
1.977569890295472987e+02,1.761029126768148545e-01
1.977079831243685248e+02,1.769352226225107128e-01
1.976591215664652736e+02,1.759070750425334728e-01
1.976104044225295411e+02,1.748707675611278489e-01
1.975618317592533231e+02,1.750380455404098590e-01
1.975134036433281608e+02,1.768413837560842139e-01
1.974651201414459365e+02,1.751726839139783054e-01
1.974169813202985324e+02,1.761110725782432662e-01
1.973689872465779445e+02,1.738997392911493522e-01
1.973211379869759412e+02,1.762416310010974929e-01
1.972734336081841775e+02,1.758417958311063733e-01
1.972258741768945356e+02,1.768005842489422663e-01
1.971784597597988977e+02,1.768046641996564583e-01
1.971311904235892598e+02,1.735447835790143722e-01
1.970840662349570493e+02,1.763558696210949794e-01
1.970370872605943759e+02,1.771188204046495185e-01
1.969902535671932355e+02,1.770249815382230196e-01
1.969435652214450556e+02,1.761804317403845854e-01
1.968970222900419458e+02,1.779756100546305286e-01
1.968506248396755609e+02,1.754215609075442384e-01
1.968043729370378969e+02,1.763558696210949794e-01
1.967582666488207224e+02,1.777797724203491747e-01
1.967123060417159195e+02,1.766659458753738199e-01
1.966664911824151432e+02,1.768740233617977775e-01
1.966208221376105030e+02,1.783550454710507160e-01
1.965752989739935401e+02,1.742424551511417841e-01
1.965299217582562505e+02,1.774860159689271022e-01
1.964846905570906301e+02,1.799992656088714449e-01
1.964396054371879927e+02,1.754868401189713656e-01
1.963946664652406753e+02,1.762130713460981490e-01
1.963498737079403327e+02,1.786324821196159929e-01
1.963052272319787335e+02,1.774982558210696781e-01
1.962607271040477599e+02,1.762253111982407250e-01
1.962163733908394079e+02,1.778817711882040575e-01
1.961721661590453323e+02,1.793913529524563399e-01
1.961281054753571880e+02,1.744954120954218812e-01
1.960841914064671982e+02,1.801094242781547117e-01
1.960404240190669043e+02,1.760417134161019470e-01
1.959968033798483020e+02,1.803052619124360934e-01
1.959533295555030463e+02,1.772656986303605409e-01
1.959100026127232468e+02,1.784856038939049705e-01
1.958668226182003309e+02,1.772248991232185933e-01
1.958237896386266357e+02,1.762865104589536602e-01
1.957809037406937023e+02,1.778042521246343266e-01
1.957381649910931856e+02,1.769393025732249047e-01
1.956955734565173088e+02,1.768577035589410096e-01
1.956531292036574996e+02,1.785590430067604817e-01
1.956108322992059811e+02,1.804113406310051682e-01
1.955686828098542946e+02,1.764660282903782462e-01
1.955266808022946634e+02,1.786855214789005442e-01
1.954848263432184012e+02,1.795994304388802976e-01
1.954431194993175041e+02,1.782938462103377808e-01
1.954015603372840815e+02,1.780082496603440922e-01
1.953601489238095610e+02,1.786896014296147361e-01
1.953188853255862796e+02,1.800563849188701881e-01
1.952777696093054374e+02,1.785835227110456613e-01
1.952368018416593713e+02,1.799217465453017417e-01
1.951959820893396227e+02,1.807581364417117920e-01
1.951553104190383010e+02,1.791751155646039706e-01
1.951147868974470612e+02,1.786855214789005442e-01
1.950744115912575580e+02,1.835447427795072195e-01
1.950341845671619012e+02,1.806765374274278690e-01
1.949941058918518593e+02,1.821861191916801515e-01
1.949541756320193144e+02,1.838670588859286636e-01
1.949143938543558079e+02,1.810110933859918891e-01
1.948747606255535629e+02,1.806398178710001134e-01
1.948352760123041207e+02,1.800441450667275844e-01
